SMILES,RHO
*CC(*)C(=O)N(O)c1ccc(C)cc1,1.058089069
*CC(*)C(=O)N(O)c1ccc(Cl)cc1,1.27656
*CC(*)C(=O)N(O)c1cccc(C)c1,1.087541889
*CC(*)C(=O)N(O)c1cccc(Cl)c1,1.280348
*CC(*)C(=O)N(O)c1ccccc1C,1.068182082
*CC(*)C(=O)N1CCCC1,1.03526
*CC(*)C(=O)N1CCCCC1,1.009984
*CC(*)C(=O)N1CCN(C)CC1,1.04137
*CC(*)C(=O)NC,1.069174
*CC(*)C(=O)NC(C)(C)CC,0.839158
*CC(*)C(=O)NC(C)(C)CS(=O)(=O)O,1.254027
*CC(*)C(=O)NC(C)(C)CS(N)(=O)=O,1.242535
*CC(*)C(=O)NC(C)=O,1.1511
*CC(*)C(=O)NC(C)C,0.931144
*CC(*)C(=O)NC(CO)(CO)CO,1.237
*CC(*)C(=O)NCC,0.989929
*CC(*)C(=O)NCC(F)(F)F,1.328543
*CC(*)C(=O)NCCCCCC(=O)O,1.105453
*CC(*)C(=O)NCCCCCCCC/C=C/CCCCCCCC,0.876364
*CC(*)C(=O)NCCCCCCCCCCCC,0.879482
*CC(*)C(=O)NCCCCCCCCCCCCCCCC,0.861708
*CC(*)C(=O)NCCCCCCCCCCCCCCCCCCCCCC,0.849813
*CC(*)C(=O)NCCO,1.207248
*CC(*)C(=O)NCO,1.280108
*CC(*)C(=O)Nc1ccc(Cl)cc1,1.263471
*CC(*)C(=O)Nc1cccc(Cl)c1,1.25699
*CC(*)C(=O)Nc1ccccc1C(=O)O,1.220031
*CC(*)C(=O)Nc1ccccc1Cl,1.215117
*CC(*)C(=O)O,1.279006
*CC(*)C(=O)OC,1.084524
*CC(*)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,1.504465
*CC(*)C(=O)OC(C(F)(F)F)C(F)(F)F,1.452354
*CC(*)C(=O)OC(C)(C)C,0.910972
*CC(*)C(=O)OC(C)C,0.930196
*CC(*)C(=O)OC(C)CC,0.92107
*CC(*)C(=O)OC(CCC(CC)CCCC)CC(C)C,0.85674
*CC(*)C(=O)OC(F)(C(F)(F)Cl)C(F)(F)Cl,1.506306
*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)Cl,1.506872
*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,1.477864
*CC(*)C(=O)OC(OCC)C(F)(F)F,1.218361
*CC(*)C(=O)OC([2H])([2H])[2H],1.076036
*CC(*)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,0.940477
*CC(*)C(=O)OC1CC2CCC1(C)C2(C)C,0.91874
*CC(*)C(=O)OC1CCCCCCCCCCC1,0.91734
*CC(*)C(=O)OCC(C)O,1.097292
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.588605
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.57061
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.51238
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,1.507283
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,1.468124
*CC(*)C(=O)OCC(F)(F)C(F)(F)F,1.419662
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.586595
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,1.541703
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,1.519909
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,1.504044
*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F,1.447872
*CC(*)C(=O)OCC(F)(F)F,1.308559
*CC(*)C(=O)OCCC,0.967371
*CC(*)C(=O)OCCC#N,1.106462
*CC(*)C(=O)OCCCCCCC,0.907328
*CC(*)C(=O)OCCCCCCCC,0.893579
*CC(*)C(=O)OCCCCCCCCCCCCCC,0.86701
*CC(*)C(=O)OCCCCCCCCCCCCCCCC,0.864669
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCC,0.858645
*CC(*)C(=O)OCCCCCCCCCCOc1ccc(C(=O)O)cc1,1.035964019
*CC(*)C(=O)OCCCCCCCCCCOc1cccc(C(=O)O)c1,1.034178171
*CC(*)C(=O)OCCCCCCCCCCOc1ccccc1C(=O)O,1.027192126
*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,1.108722
*CC(*)C(=O)OCCCCCCSCC#N,1.068755
*CC(*)C(=O)OCCCOC,1.043544
*CC(*)C(=O)OCCCOCC,1.001033
*CC(*)C(=O)OCCCSCCC#N,1.129948
*CC(*)C(=O)OCCO,1.101698
*CC(*)C(=O)OCCOC,1.079646
*CC(*)C(=O)OCCOC(F)(F)C(F)F,1.35274
*CC(*)C(=O)OCCOCC,1.03618
*CC(*)C(=O)OCCOCC(F)(F)C(F)(F)C(F)(F)F,1.425924
*CC(*)C(=O)OCCOCC(F)(F)F,1.302745
*CC(*)C(=O)OCCOCCOC(F)(F)C(F)F,1.301873
*CC(*)C(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCO)cc2)cc1,1.080405084
*CC(*)C(=O)OCCSCC#N,1.206267
*CC(*)C(=O)OCF,1.209632
*CC(*)C(=O)OCc1c(Br)c(Br)c(Br)c(Br)c1Br,2.295456
*CC(*)C(=O)OCc1ccc(C#N)cc1,1.135757
*CC(*)C(=O)OCc1ccc(OC(=O)OC(C)(C)C)cc1,1.046245
*CC(*)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.468418
*CC(*)C(=O)Oc1c(F)c(F)c(F)c(F)c1F,1.451636
*CC(*)C(=O)Oc1ccc(/N=N/c2ccc(OC)cc2)cc1,1.127475205
*CC(*)C(=O)Oc1ccc(C#N)cc1,1.169226
*CC(*)C(=O)Oc1ccc(C(=O)O)cc1,1.225513
*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,1.141789
*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,1.121637
*CC(*)C(=O)Oc1ccc(C(=O)OCCCC)cc1,1.073515
*CC(*)C(=O)Oc1ccc(C(=O)OCc2ccccc2)cc1,1.141952
*CC(*)C(=O)Oc1ccc(Cl)c(C)c1,1.15850573
*CC(*)C(=O)Oc1ccc(OC)cc1,1.127566
*CC(*)C(=O)Oc1ccc([N+](=O)[O-])cc1,1.284056
*CC(*)C(=O)Oc1ccc2c(C)cc(=O)oc2c1,1.204917
*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,1.150553
*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,1.116718
*CC(*)C(=O)Oc1cccc(C)c1,1.070877
*CC(*)C(=O)Oc1cccc2ccccc12,1.138359
*CC(*)C(=O)Oc1ccccc1,1.122577
*CC(*)C(=O)Oc1ccccc1-c1ccccc1,1.08016
*CC(*)C(=O)Oc1ccccc1C(=O)OC,1.145829
*CC(*)C(=O)Oc1ccccc1C(=O)OCC,1.125675
*CC(*)C(=O)Oc1ccccc1Cl,1.22199
*CC(*)C(=O)SC(C)C,0.996479
*CC(*)C(=O)SCC(C)C,1.009966
*CC(*)C(=O)SCCC,1.033003
*CC(*)C(=O)c1ccc(Br)c(OC)c1,0.178112
*CC(*)C(=O)c1ccc(CC)cc1,0.997864532
*CC(*)C(=O)c1ccc(Cl)cc1,1.213015
*CC(*)C(=O)c1ccc(OC)cc1,1.091046
*CC(*)C(=O)c1ccc(OCC)cc1,1.043726218
*CC(*)C(=O)c1ccccc1,1.061882
*CC(*)C(=O)c1ccccc1O,1.108721
*CC(*)C(=O)n1c2ccccc2c2ccccc21,1.126327
*CC(*)C(C)=O,0.998893
*CC(*)C(C)C,0.74967
*CC(*)C(C)C(F)(F)F,1.131447
*CC(*)C(C)CC,0.76326
*CC(*)C(C)c1ccccc1,0.891631
*CC(*)C(CC)CC,0.756767
*CC(*)C(F)(F)C(F)(F)C(F)(F)F,1.405516
*CC(*)C(F)(F)C(F)(F)F,1.110543
*CC(*)C(F)(F)F,1.377964
*CC(*)C(N)=O,1.179487
*CC(*)C1=NCCN1,1.106626
*CC(*)C1CC=CCC1,0.856034
*CC(*)C1CCC(C)CC1,0.794102
*CC(*)C1CCC1,0.836758
*CC(*)C1CCCC(C)C1,0.750265
*CC(*)C1CCCC1,0.846794
*CC(*)C1CCCCC1,0.775212
*CC(*)C1CCCCC1C,0.792233
*CC(*)C1CCCCCC1,0.817161
*CC(*)C=C(C)C,0.789615
*CC(*)CC,0.793252
*CC(*)CC(C)(C)C,0.751277
*CC(*)CC(C)(C)CC,0.786138
*CC(*)CC(C)C,0.755725
*CC(*)CC(C)C(F)(F)F,1.080279
*CC(*)CC(C)CC,0.77309
*CC(*)CC(CC)CC,0.77726
*CC(*)CC(F)(F)F,1.274531
*CC(*)CC1CCCC1,0.827962
*CC(*)CC1CCCCC1,0.775023
*CC(*)CCC,0.771746
*CC(*)CCC(C)(C)C,0.752314
*CC(*)CCC(C)C,0.788095
*CC(*)CCC(C)C=C(C)C,0.802134
*CC(*)CCC(C)CC,0.78241
*CC(*)CCC(F)(F)F,1.170542
*CC(*)CCC1CCCCC1,0.834118
*CC(*)CCCC,0.777867
*CC(*)CCCC(C)(C)C,0.775292
*CC(*)CCCC(C)C,0.795386
*CC(*)CCCC1CCCCC1,0.849821
*CC(*)CCCCC,0.785613
*CC(*)CCCCCC,0.785903
*CC(*)CCCCCCC,0.788502
*CC(*)CCCCCCCC,0.792168
*CC(*)CCCCCCCCC,0.797429
*CC(*)CCCCCCCCCC,0.799882
*CC(*)CCCCCCCCCCC,0.799381
*CC(*)CCCCCCCCCCCC,0.800246
*CC(*)CCCCCCCCCCCCC,0.802192
*CC(*)CCCCCCCCCCCCCC,0.803723
*CC(*)CCCCCCCCCCCCCCCC,0.803998
*CC(*)CCCCCCCCCCCCCCCCCC,0.808062
*CC(*)CCCN(CC(C)C)CC(C)C,0.810825
*CC(*)CCc1ccc(C)cc1,0.932787
*CC(*)CCc1ccccc1,0.961292
*CC(*)CCc1ccccc1C,0.943588
*CC(*)CN,1.015207
*CC(*)CNc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1.316022
*CC(*)CNc1ccc([N+](=O)[O-])cn1,1.237584
*CC(*)CO,1.078848
*CC(*)Cc1cc(C)cc(C)c1,0.90402
*CC(*)Cc1cc(C)ccc1C,0.876568
*CC(*)Cc1ccc(C)c(C)c1,0.911055
*CC(*)Cc1ccc(C)cc1,0.889193
*CC(*)Cc1cccc(C)c1,0.922845
*CC(*)Cc1ccccc1,0.952609
*CC(*)Cc1ccccc1C,0.931582
*CC(*)Cl,1.265058
*CC(*)N,1.130167
*CC(*)N1CCCC1=S,0.699246
*CC(*)N1CCCCCC1=O,0.958353
*CC(*)NC(=O)OC(C)(C)C,0.941515
*CC(*)NC=O,1.181309
*CC(*)O,1.046556
*CC(*)OC(=O)/C=C/c1ccccc1,1.089628
*CC(*)OC(=O)C(C)(C(C)C)C(C)C,0.861778
*CC(*)OC(=O)C(C)(C)C(C)(C)CC,0.891119
*CC(*)OC(=O)C(C)(C)C(C)C(C)C,0.877138
*CC(*)OC(=O)C(C)(C)CC(C)(C)C,0.870392
*CC(*)OC(=O)C(C)(C)CCC,0.886766
*CC(*)OC(=O)C(C)(CC)C(C)(C)C,0.862165
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.64632
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.611984
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.593952
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.538867
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.51718
*CC(*)OC(=O)C(F)(F)C(F)(F)F,1.481215
*CC(*)OC(=O)C(F)(F)F,1.380878
*CC(*)OC(=O)C1(C)CCCCC1,0.971367
*CC(*)OC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,1.584728
*CC(*)OC(=O)C1CCCC1,1.003272
*CC(*)OC(=O)C1CCCCC1,0.970965
*CC(*)OC(=O)CC(C)(C)c1ccccc1,1.013548
*CC(*)OC(=O)CC(C)=O,1.093872
*CC(*)OC(=O)CC1CCCCC1,0.981481
*CC(*)OC(=O)CCC#N,1.115923
*CC(*)OC(=O)CCCC(=O)c1ccccc1,1.091905
*CC(*)OC(=O)CCCC1CCCCC1,0.950685
*CC(*)OC(=O)CCCCCCCCCCCCCCC,0.866106
*CC(*)OC(=O)CCCCCCCCCCCCCCCCC,0.86164
*CC(*)OC(=O)CCl,1.267981
*CC(*)OC(=O)OC([2H])([2H])[2H],1.13509
*CC(*)OC(=O)OCC(F)(F)F,1.388534
*CC(*)OC(=O)c1ccc(Br)cc1,1.482209
*CC(*)OC(=O)c1ccc(C#N)cc1,1.146164
*CC(*)OC(=O)c1ccc(C)cc1,1.05479
*CC(*)OC(=O)c1ccc(CC)cc1,1.026324
*CC(*)OC(=O)c1ccc(Cl)cc1,1.238066
*CC(*)OC(=O)c1ccc(OC(=O)CCC)cc1,1.090773
*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,1.155439
*CC(*)OC(=O)c1ccc(OC)cc1,1.120402
*CC(*)OC(=O)c1ccc(OCC)cc1,1.065992
*CC(*)OC(=O)c1cccc(Br)c1,0.109757
*CC(*)OC(=O)c1cccc(C)c1,1.031827
*CC(*)OC(=O)c1cccc(Cl)c1,1.224847
*CC(*)OC(=O)c1cccc(OC)c1,1.092535
*CC(*)OC(=O)c1cccc([N+](=O)[O-])c1,1.258003
*CC(*)OC(=O)c1ccccc1,1.11553
*CC(*)OC(=O)c1ccccc1C,1.076179
*CC(*)OC(=O)c1ccccc1Cl,1.245388
*CC(*)OC(=O)c1ccccc1OC,1.108371
*CC(*)OC(=O)c1ccccc1OC(C)=O,1.14433
*CC(*)OC(=O)c1cccnc1,1.106247
*CC(*)OC(=O)c1ccncc1,1.131911
*CC(*)OC(=O)c1nn(C(C)=O)c2ccccc12,1.148561
*CC(*)OC(C)=O,1.053397
*CC(*)OC(C)CC,0.832447
*CC(*)OC(F)(C(F)(F)F)C(F)(F)F,1.521746
*CC(*)OC1CCCCC1,0.906537
*CC(*)OC=O,1.170191
*CC(*)OCC(=O)O,1.275098
*CC(*)OCC(=O)OC,1.160625
*CC(*)OCC(C)(C)C,0.811494
*CC(*)OCC(C)(C)CC,0.823065
*CC(*)OCC(C)(C)CC(C)C,0.85167
*CC(*)OCC(C)C,0.852517
*CC(*)OCC(F)(F)F,1.342284
*CC(*)OCC(N)=O,1.277515
*CC(*)OCCC,0.883882
*CC(*)OCCCC,0.849505
*CC(*)OCCCCC,0.868074
*CC(*)OCCCCCC,0.854094
*CC(*)OCCCCCCCCCCCCCCCCCC,0.834081
*CC(*)OCCCl,1.198586
*CC(*)OCCOc1ccc(/C=C(\C#N)C(=O)OC)cc1,1.116355061
*CC(*)OCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1,1.097127441
*CC(*)OCc1ccccc1,1.062049
*CC(*)P(=O)(Oc1ccccc1)N(C)C,1.079628
*CC(*)S(=O)(=O)O,1.63829
*CC(*)S(=O)(=O)c1ccccc1,1.262098
*CC(*)S(=O)c1ccc(Cl)cc1,1.260295436
*CC(*)S(=O)c1ccc(F)cc1,1.228714948
*CC(*)S(=O)c1ccc(OC)cc1,1.170319707
*CC(*)SC,1.082078
*CC(*)SCC,1.004022
*CC(*)SCCCC,0.945111
*CC(*)c1c(C)cc(C)cc1C,0.863839
*CC(*)c1c(Cl)cccc1Cl,1.308424
*CC(*)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,1.452859
*CC(*)c1c(F)c(F)c(F)c(F)c1F,1.453903
*CC(*)c1c(F)c(F)c(OC)c(F)c1F,1.327364
*CC(*)c1c(F)c(F)c(OCC(F)(F)C(F)(F)F)c(F)c1F,1.474523
*CC(*)c1c([2H])c([2H])c([2H])c([2H])c1[2H],0.952504
*CC(*)c1cc(C(C)(C)C)ccc1C,0.868743
*CC(*)c1cc(C(C)C)ccc1C(C)C,0.788705
*CC(*)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1.309704
*CC(*)c1cc(C)c(C)cc1C,0.860258
*CC(*)c1cc(C)cc(C)c1,0.877927
*CC(*)c1cc(C)ccc1C,0.871346
*CC(*)c1cc(C)ccc1F,1.040064
*CC(*)c1cc(Cl)ccc1Cl,0.714606
*CC(*)c1cc(F)ccc1F,1.199724
*CC(*)c1cc(OC(C)CC)ccc1OC(C)CC,0.881869
*CC(*)c1cc(OC)c(O)c(OC)c1,1.081682
*CC(*)c1cc(OC)ccc1OC,1.02591
*CC(*)c1ccc(-c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2ccccc2-3)cc1,0.910749
*CC(*)c1ccc(-c2ccccc2)cc1,1.010723
*CC(*)c1ccc(C#C)cc1,0.955155
*CC(*)c1ccc(C#N)cc1,1.025224
*CC(*)c1ccc(C(=O)C(F)(F)F)cc1,1.228831
*CC(*)c1ccc(C(=O)CCC)cc1,0.380933
*CC(*)c1ccc(C(=O)CCCCCCC)cc1,0.936887
*CC(*)c1ccc(C(=O)CCN2CCCCC2)cc1,1.009744
*CC(*)c1ccc(C(=O)CCN2CCOCC2)cc1,1.070663
*CC(*)c1ccc(C(=O)N2CCCCC2)cc1,1.001955
*CC(*)c1ccc(C(=O)O)c(C(=O)O)c1,1.285466
*CC(*)c1ccc(C(=O)OC(C)C)cc1,0.977351
*CC(*)c1ccc(C(=O)OC)cc1,1.039152
*CC(*)c1ccc(C(=O)OCC(C)C)cc1,0.961355
*CC(*)c1ccc(C(=O)OCC)cc1,0.996406
*CC(*)c1ccc(C(=O)OCCC)cc1,0.996611
*CC(*)c1ccc(C(=O)OCCCC)cc1,0.981986
*CC(*)c1ccc(C(=O)OCCCCCC)cc1,0.962208
*CC(*)c1ccc(C(=O)OOC(C)(C)C)cc1,0.969385271
*CC(*)c1ccc(C(=O)c2ccc(OC)cc2)cc1,1.056761
*CC(*)c1ccc(C(=O)c2ccccc2)cc1,1.067388
*CC(*)c1ccc(C(C)(C)C)cc1,0.843772
*CC(*)c1ccc(C(C)(O)CCC)cc1,0.912773
*CC(*)c1ccc(C(C)(O)CCCC)cc1,0.905591
*CC(*)c1ccc(C(C)C)cc1,0.86306
*CC(*)c1ccc(C(C)C)cc1C(C)C,0.830693
*CC(*)c1ccc(C(C)CC)cc1,0.866907
*CC(*)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,1.408496
*CC(*)c1ccc(C(O)CCN(C)C)cc1,0.977024
*CC(*)c1ccc(C(O)CCN2CCCCC2)cc1,0.984788
*CC(*)c1ccc(C(O)CCN2CCOCC2)cc1,1.022726
*CC(*)c1ccc(C)c(C)c1,0.89082
*CC(*)c1ccc(C)cc1,0.914475
*CC(*)c1ccc(C)cc1C,0.901578
*CC(*)c1ccc(C)nc1,0.934166
*CC(*)c1ccc(C=C)cc1,0.915770386
*CC(*)c1ccc(C=O)cc1,1.036824
*CC(*)c1ccc(CC)cc1,0.903415
*CC(*)c1ccc(CCC#C)cc1,0.967916
*CC(*)c1ccc(CCC)cc1,0.911233
*CC(*)c1ccc(CCCC)cc1,0.894637
*CC(*)c1ccc(CCCCCC)cc1,0.874762
*CC(*)c1ccc(CCCCCCCC)cc1,0.867974
*CC(*)c1ccc(CCCCCCCCC)cc1,0.869035
*CC(*)c1ccc(CCCCCCCCCC)cc1,0.866061
*CC(*)c1ccc(CCCCCCCCCCCC)cc1,0.858281
*CC(*)c1ccc(CCCCCCCCCCCCCC)cc1,0.851683
*CC(*)c1ccc(CCCCCCCCCCCCCCCC)cc1,0.851213
*CC(*)c1ccc(CCl)cc1,1.111641
*CC(*)c1ccc(COC)cc1,1.008527
*CC(*)c1ccc(COCC(CC)CCCC)cc1,0.909648
*CC(*)c1ccc(COCCC)cc1,0.959887
*CC(*)c1ccc(COCCCCCC)cc1,0.936371
*CC(*)c1ccc(COCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)cc1,1.041772
*CC(*)c1ccc(COCCCCO)cc1,1.001379
*CC(*)c1ccc(COCCO)cc1,1.040403
*CC(*)c1ccc(COCCOCC)cc1,1.003754
*CC(*)c1ccc(COCCOCCCC)cc1,0.98179
*CC(*)c1ccc(COc2ccc(-c3ccc(C#N)cc3)cc2)cc1,1.067137
*CC(*)c1ccc(Cl)c(C)c1,1.062955
*CC(*)c1ccc(Cl)c(Cl)c1,1.217204
*CC(*)c1ccc(Cl)c(F)c1,1.19575
*CC(*)c1ccc(Cl)c([N+](=O)[O-])c1,1.247589
*CC(*)c1ccc(Cl)cc1,1.146995
*CC(*)c1ccc(Cl)cc1C,1.106147
*CC(*)c1ccc(Cl)cc1Cl,1.212573
*CC(*)c1ccc(F)cc1,1.07137
*CC(*)c1ccc(F)cc1C,1.027008
*CC(*)c1ccc(N(C)C)cc1,0.989594
*CC(*)c1ccc(OC(C)=O)cc1,1.082164
*CC(*)c1ccc(OC)c(OC)c1,1.022667601
*CC(*)c1ccc(OC)cc1Cl,1.14391
*CC(*)c1ccc(OCC)cc1,0.959785
*CC(*)c1ccc(OCCC(C)C)cc1,0.922277
*CC(*)c1ccc(OCCC)cc1,0.963862
*CC(*)c1ccc(OCCCC)cc1,0.948733
*CC(*)c1ccc(Oc2ccccc2)cc1,1.037457
*CC(*)c1ccc(S(=O)(=O)O)cc1,1.312674
*CC(*)c1ccc(S(=O)(=O)OCCC)cc1,1.153743
*CC(*)c1ccc2ccccc2c1,1.006646
*CC(*)c1cccc(-c2ccc(-c3ccccc3)cc2)c1,1.016685
*CC(*)c1cccc(C)c1,0.894325
*CC(*)c1cccc(C)n1,0.93951
*CC(*)c1cccc(CC)c1,0.888352
*CC(*)c1cccc(Cl)c1,1.124119
*CC(*)c1cccc(F)c1,1.065812
*CC(*)c1cccc(N(c2ccc(C)cc2)c2ccc(C)cc2)c1,0.956448
*CC(*)c1cccc(O)c1,1.024763
*CC(*)c1cccc(OC(C)=O)c1,1.069074
*CC(*)c1cccc2ccccc12,1.010577
*CC(*)c1ccccc1,0.957021
*CC(*)c1ccccc1C,0.910635
*CC(*)c1ccccc1C(=O)N(C)C,0.931397
*CC(*)c1ccccc1C(=O)Nc1ccccc1,1.016266
*CC(*)c1ccccc1C(=O)O,1.113653
*CC(*)c1ccccc1C(=O)OCC,1.01276
*CC(*)c1ccccc1C(=O)Oc1ccccc1,1.075908
*CC(*)c1ccccc1C(F)(F)F,1.164999
*CC(*)c1ccccc1CC,0.877152
*CC(*)c1ccccc1COC,0.973492
*CC(*)c1ccccc1COC(C)C,0.938903
*CC(*)c1ccccc1COCC,0.96856
*CC(*)c1ccccc1COCCC,0.930357
*CC(*)c1ccccc1COCCC(C)C,0.940381
*CC(*)c1ccccc1COCCCC,0.939152
*CC(*)c1ccccc1COCCCCC,0.938463
*CC(*)c1ccccc1COCCc1ccccc1,1.047229
*CC(*)c1ccccc1COCc1ccccc1,1.05457
*CC(*)c1ccccc1Cl,1.139499
*CC(*)c1ccccc1F,1.060938
*CC(*)c1ccccc1O,1.019119
*CC(*)c1ccccc1OC,0.992343
*CC(*)c1ccccn1,0.995268
*CC(*)c1ccncc1,0.981709
*CC(*)c1nc(C)nc(C)n1,0.956129
*CC(*)c1nc(N)nc(N)n1,1.427477
*CC(*)n1c2ccc(Cl)cc2c2cc(Cl)ccc21,1.245618
*CC(*)n1c2ccccc2c2ccccc21,1.06432
*CC(*)n1ccnc1,1.056698
*CC(*)n1cncn1,1.170708239
*CC(=O)C(*)Cc1c(F)c(F)c(F)c(F)c1F,1.408987
*CC(=O)C(*)c1ccc(F)cc1,1.171374
*CC(=O)C(*)c1cccc(C)c1,1.012241588
*CC(=O)NCCCCCCNC(=O)CCc1ccc(O*)cc1,1.056532
*CC(=O)NCCCCCCNC(=O)CO*,1.090981
*CC(=O)NCCCCCCNC(=O)COc1ccc(O*)cc1,1.111479
*CC(=O)NCCCCCCNC(=O)Cc1ccc(O*)cc1,1.074721
*CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,1.134448
*CC(=O)OC(=O)COc1ccc(O*)cc1,1.246409
*CC(C(=O)Oc1ccccc1)C(C(=O)O)C(*)(C)C,1.090367
*CC(C(C)C)C(COC(=O)c1ccc(C(=O)O*)cc1)C(C)C,1.005339
*CC(C)(C)C(=O)O*,0.986913
*CC(C)(C)C1C(=O)N(C2CCCCC2)C(=O)C1*,0.983729
*CC(C)(C)C1C(=O)OC(=O)C1*,1.070597
*CC(C)(C)C1CC=C(*)CC1,0.85098
*CC(C)(C)CO*,0.901148
*CC(C)(C)COC(=O)C1CCC(C(=O)O*)CC1,1.012887
*CC(C)(C)COC(=O)CCC(=O)O*,1.039221
*CC(C)(C)COC(=O)CCCCC(=O)O*,1.000737
*CC(C)(C)COC(=O)NC1CCC(CC2CCC(NC(=O)O*)CC2)CC1,0.968633095
*CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)c(C)c2)cc1C,1.042086727
*CC(C)(C)COC(=O)c1ccc(C(=O)O*)cc1,1.085485
*CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,1.102869587
*CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)c1ccc(C(=O)O*)cc1,1.115688
*CC(C)(CC)C(=O)O*,0.947065
*CC(C)(CC)CO*,0.884276
*CC(C)(CCC)C(=O)O*,0.918433
*CC(C)(CO)CO*,1.00755
*CC(C)(N=C=O)C1C(=O)OC(=O)C1*,1.228222
*CC(C)C(*)(C)C,0.775151
*CC(C)C(=O)O*,1.063488
*CC(C)C(C)COC(=O)c1ccc(C(=O)O*)cc1,1.070428
*CC(C)CCC(C)CNC(=O)c1cc(C(=O)N*)cc(C(C)(C)C)c1,0.963618
*CC(C)CO*,0.937426
*CC(C)O*,0.960769
*CC(C)S(*)(=O)=O,1.300676
*CC(C)S/C(=N\c1ccccc1)S*,1.150989242
*CC(CBr)O*,0.147378
*CC(CC(*)(C#N)C#N)(OC(C)=O)c1ccc(OC(=O)CC)cc1,1.003229763
*CC(CC(*)(C#N)C#N)(OC(C)=O)c1ccc(OC(=O)CCC)cc1,1.003189408
*CC(CC(*)(C#N)C#N)(OC(C)=O)c1ccc(OC(=O)OC)cc1,1.067728365
*CC(CC(*)(C#N)C#N)(OC(C)=O)c1ccc(OC(C)=O)cc1,1.032524675
*CC(CC(*)(C#N)C#N)c1ccc(CCl)cc1,1.081552
*CC(CC(*)(C#N)C(=O)OC)c1ccccc1,0.985696
*CC(CC(Cl)(Cl)Cl)O*,1.441668
*CC(CC)(C(=O)O*)c1ccccc1,1.000601155
*CC(CC)(CC)C(=O)O*,0.902963
*CC(CC)(CC)CO*,0.86755
*CC(CC)(CCl)CO*,1.064383
*CC(CC)C(CC)COC(=O)c1ccc(C(=O)O*)cc1,1.033851
*CC(CC)O*,0.919655
*CC(CC)S*,1.025169
*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1,1.004876
*CC(CCCC)C(CCCC)COC(=O)c1ccc(C(=O)O*)cc1,0.981855
*CC(CCCC)O*,0.872917
